file,size,iter,time,mem
testcases/ref_example_new/expr_div.mls,120.09,2628940
testcases/ref_example_new/list_dropeven.mls,28,2,1.79,49964
testcases/ref_example_new/list_last2.mls,39,0,19.37,890308
testcases/ref_example_new/list_make.mls,14,0,0.10,19204
testcases/ref_example_new/list_range.mls,120.06,1877144
testcases/ref_example_new/nat_mul.mls,120.16,4315216
testcases/ref_example_new/nat_sub.mls,120.07,2128256
testcases/ref_example_new/tree_balanced.mls,25,0,25.78,214252
testcases/ref_example_new/tree_height.mls,22,4,7.86,31608
testcases/ref_example_new/tree_lastleft.mls,119.97,694516
testcases/ref_example_new/tree_notexist.mls,79,0,12.05,188544
testcases/ref_example_new/tree_sum.mls,28,0,42.64,1449132
file,size,iter,time,mem
testcases/ref_example/bool_always_false.mls,4,0,0.02,14712
testcases/ref_example/bool_always_true.mls,4,0,0.02,14724
testcases/ref_example/bool_band.mls,23,0,0.02,15924
testcases/ref_example/bool_bor.mls,23,0,0.02,15928
testcases/ref_example/bool_impl.mls,23,0,0.02,15916
testcases/ref_example/bool_neg.mls,8,0,0.01,15112
testcases/ref_example/bool_xor.mls,27,2,0.03,16188
testcases/ref_example/list_append.mls,33,0,0.36,18512
testcases/ref_example/list_compress.mls,120.01,387920
testcases/ref_example/list_concat.mls,17,0,0.90,19676
testcases/ref_example/list_drop.mls,32,0,0.49,18688
testcases/ref_example/list_even_parity.mls,22,0,0.11,17924
testcases/ref_example/list_filter.mls,9.46,22024
testcases/ref_example/list_fold.mls,120.00,45680
testcases/ref_example/list_hd.mls,9,0,0.19,18260
testcases/ref_example/list_inc.mls,12,0,0.45,18716
testcases/ref_example/list_last.mls,19,0,0.39,18548
testcases/ref_example/list_length.mls,12,0,0.31,18472
testcases/ref_example/list_map.mls,120.00,37508
testcases/ref_example/list_nth.mls,34,0,0.40,18520
testcases/ref_example/list_pairwise_swap.mls,0.67,21048
testcases/ref_example/list_rev_append.mls,20,1,0.83,19900
testcases/ref_example/list_rev_fold.mls,16,1,0.95,19704
testcases/ref_example/list_rev_snoc.mls,16,0,0.72,19316
testcases/ref_example/list_rev_tailcall.mls,33,0,0.43,18508
testcases/ref_example/list_snoc.mls,37,0,0.42,18500
testcases/ref_example/list_sort_sorted_insert.mls,16,0,1.23,19664
testcases/ref_example/list_sorted_insert.mls,55,0,2.24,20420
testcases/ref_example/list_stutter.mls,21,0,0.35,18944
testcases/ref_example/list_sum.mls,10,0,0.68,19216
testcases/ref_example/list_take.mls,38,0,0.37,18352
testcases/ref_example/list_tl.mls,9,0,0.17,18304
testcases/ref_example/nat_add.mls,27,0,0.05,16316
testcases/ref_example/nat_iseven.mls,13,0,0.02,15936
testcases/ref_example/nat_max.mls,34,0,0.10,17392
testcases/ref_example/nat_pred.mls,7,0,0.02,15888
testcases/ref_example/tree_binsert.mls,120.00,19024
testcases/ref_example/tree_collect_leaves.mls,24,0,5.27,18448
testcases/ref_example/tree_count_leaves.mls,25,0,5.70,18456
testcases/ref_example/tree_count_nodes.mls,20,0,7.67,19660
testcases/ref_example/tree_inorder.mls,24,0,7.48,19460
testcases/ref_example/tree_map.mls,120.00,44032
testcases/ref_example/tree_nodes_at_level.mls,120.01,47432
testcases/ref_example/tree_postorder.mls,120.00,31464
testcases/ref_example/tree_preorder.mls,24,0,7.86,19068
testcases/ref_example_new/expr_b.mls,0.61,90676
testcases/ref_example_new/expr.mls,31,4,1.66,22960
testcases/ref_example_new/expr_sub.mls,44,6,3.18,35712
testcases/ref_example_new/expr_div.mls,120.00,78760
testcases/ref_example_new/list_dropeven.mls,25,1,0.38,18944
testcases/ref_example_new/list_last2.mls,29,0,0.71,19712
testcases/ref_example_new/list_make.mls,13,0,0.02,15928
testcases/ref_example_new/list_range.mls,120.00,19552
testcases/ref_example_new/nat_mul.mls,31,0,107.16,21416
testcases/ref_example_new/nat_sub.mls,30,0,0.07,17052
testcases/ref_example_new/tree_balanced.mls,0.01,14492
testcases/ref_example_new/tree_height.mls,20,4,8.78,19168
testcases/ref_example_new/tree_lastleft.mls,18,0,7.03,19084
testcases/ref_example_new/tree_notexist.mls,120.00,36408
testcases/ref_example_new/tree_sum.mls,25,0,8.06,19708
